SalesOrderID	OrderDate	SalesOrderNumber	CustomerID
67947	9/3/2014	SO67947	23742
67948	9/3/2014	SO67948	27406
67949	9/3/2014	SO67949	23478
67950	9/3/2014	SO67950	26692
67951	9/3/2014	SO67951	21584
67952	9/3/2014	SO67952	18361
67953	9/3/2014	SO67953	18414
67954	9/3/2014	SO67954	21268
67955	9/3/2014	SO67955	18234
67956	9/3/2014	SO67956	28370
67957	9/3/2014	SO67957	13264
67958	9/3/2014	SO67958	26818
67959	9/3/2014	SO67959	15678
67960	9/3/2014	SO67960	12124
67961	9/3/2014	SO67961	11028
67962	9/3/2014	SO67962	18038
67963	9/3/2014	SO67963	18046
67964	9/3/2014	SO67964	12702
67965	10/3/2014	SO67965	11068
67966	10/3/2014	SO67966	16341
67967	10/3/2014	SO67967	21224
67968	10/3/2014	SO67968	12036
67969	10/3/2014	SO67969	28305
67970	10/3/2014	SO67970	25227
67971	10/3/2014	SO67971	25009
67972	10/3/2014	SO67972	13136
67973	10/3/2014	SO67973	17495
67974	10/3/2014	SO67974	17983
67975	10/3/2014	SO67975	12613
67976	10/3/2014	SO67976	14165
67977	10/3/2014	SO67977	22664
67978	10/3/2014	SO67978	24066
67979	10/3/2014	SO67979	15826
67980	10/3/2014	SO67980	11205
67981	10/3/2014	SO67981	26778
67982	10/3/2014	SO67982	26477
67983	10/3/2014	SO67983	26453
67984	10/3/2014	SO67984	25357
67985	10/3/2014	SO67985	24750
67986	10/3/2014	SO67986	15864
67987	10/3/2014	SO67987	22084
67988	10/3/2014	SO67988	22157
67989	10/3/2014	SO67989	12532
67990	10/3/2014	SO67990	27282
67991	10/3/2014	SO67991	15370
67992	10/3/2014	SO67992	17702
67993	10/3/2014	SO67993	17084
67994	10/3/2014	SO67994	14197
67995	10/3/2014	SO67995	14864
67996	10/3/2014	SO67996	23229
67997	10/3/2014	SO67997	27151
67998	10/3/2014	SO67998	27160
67999	10/3/2014	SO67999	29444
68000	10/3/2014	SO68000	24070
68001	10/3/2014	SO68001	24076
68002	10/3/2014	SO68002	14611
68003	10/3/2014	SO68003	11961
68004	10/3/2014	SO68004	13196
68005	10/3/2014	SO68005	16782
68006	10/3/2014	SO68006	20912
68007	10/3/2014	SO68007	12619
68008	10/3/2014	SO68008	19420
68009	10/3/2014	SO68009	15192
68010	10/3/2014	SO68010	15143
68011	10/3/2014	SO68011	15144
68012	10/3/2014	SO68012	25011
68013	10/3/2014	SO68013	25021
68014	10/3/2014	SO68014	27722
68015	10/3/2014	SO68015	21944
68016	10/3/2014	SO68016	24797
68017	10/3/2014	SO68017	27447
68018	10/3/2014	SO68018	23733
68019	10/3/2014	SO68019	23341
68020	10/3/2014	SO68020	23342
68021	10/3/2014	SO68021	27014
68022	10/3/2014	SO68022	17125
68023	10/3/2014	SO68023	28563
68024	10/3/2014	SO68024	24697
68025	10/3/2014	SO68025	25454
68026	10/3/2014	SO68026	24115
68027	10/3/2014	SO68027	15637
68028	10/3/2014	SO68028	11603
68029	10/3/2014	SO68029	12994
68030	11/3/2014	SO68030	11184
68031	11/3/2014	SO68031	18305
68032	11/3/2014	SO68032	19666
68033	11/3/2014	SO68033	18796
68034	11/3/2014	SO68034	11763
68035	11/3/2014	SO68035	24253
68036	11/3/2014	SO68036	13008
68037	11/3/2014	SO68037	19904
68038	11/3/2014	SO68038	26715
68039	11/3/2014	SO68039	11142
68040	11/3/2014	SO68040	26256
68041	11/3/2014	SO68041	25836
68042	11/3/2014	SO68042	22763
68043	11/3/2014	SO68043	18328
68044	11/3/2014	SO68044	17520
68045	11/3/2014	SO68045	24744
68046	11/3/2014	SO68046	15950
68047	11/3/2014	SO68047	14628
68048	11/3/2014	SO68048	14488
68049	11/3/2014	SO68049	22079
68050	11/3/2014	SO68050	16202
68051	11/3/2014	SO68051	15714
68052	11/3/2014	SO68052	17763
68053	11/3/2014	SO68053	12134
68054	11/3/2014	SO68054	26368
68055	11/3/2014	SO68055	23945
68056	11/3/2014	SO68056	24856
68057	11/3/2014	SO68057	12476
68058	11/3/2014	SO68058	27312
68059	11/3/2014	SO68059	13242
68060	11/3/2014	SO68060	12664
68061	11/3/2014	SO68061	14895
68062	11/3/2014	SO68062	15016
68063	11/3/2014	SO68063	16653
68064	11/3/2014	SO68064	26230
68065	11/3/2014	SO68065	15223
68066	11/3/2014	SO68066	26746
68067	11/3/2014	SO68067	29297
68068	11/3/2014	SO68068	25567
68069	11/3/2014	SO68069	21899
68070	11/3/2014	SO68070	11372
68071	11/3/2014	SO68071	27104
68072	11/3/2014	SO68072	29265
68073	11/3/2014	SO68073	23453
68074	11/3/2014	SO68074	23359
68075	11/3/2014	SO68075	19206
68076	11/3/2014	SO68076	21484
68077	11/3/2014	SO68077	21282
68078	11/3/2014	SO68078	21424
68079	11/3/2014	SO68079	18543
68080	11/3/2014	SO68080	23592
68081	11/3/2014	SO68081	23231
68082	11/3/2014	SO68082	24214
68083	11/3/2014	SO68083	14160
68084	11/3/2014	SO68084	11421
68085	11/3/2014	SO68085	29463
68086	11/3/2014	SO68086	12685
68087	11/3/2014	SO68087	12694
68088	11/3/2014	SO68088	13001
68089	12/3/2014	SO68089	17277
68090	12/3/2014	SO68090	12087
68091	12/3/2014	SO68091	11223
68092	12/3/2014	SO68092	12704
68093	12/3/2014	SO68093	21170
68094	12/3/2014	SO68094	19753
68095	12/3/2014	SO68095	18720
68096	12/3/2014	SO68096	16410
68097	12/3/2014	SO68097	12747
68098	12/3/2014	SO68098	17825
68099	12/3/2014	SO68099	19036
68100	12/3/2014	SO68100	19041
68101	12/3/2014	SO68101	17990
68102	12/3/2014	SO68102	25751
68103	12/3/2014	SO68103	11726
68104	12/3/2014	SO68104	11502
68105	12/3/2014	SO68105	28016
68106	12/3/2014	SO68106	28050
68107	12/3/2014	SO68107	11845
68108	12/3/2014	SO68108	26709
68109	12/3/2014	SO68109	15468
68110	12/3/2014	SO68110	24634
68111	12/3/2014	SO68111	12936
68112	12/3/2014	SO68112	23497
68113	12/3/2014	SO68113	18054
68114	12/3/2014	SO68114	11530
68115	12/3/2014	SO68115	20123
68116	12/3/2014	SO68116	18861
68117	12/3/2014	SO68117	11330
68118	12/3/2014	SO68118	16904
68119	12/3/2014	SO68119	15814
68120	12/3/2014	SO68120	16325
68121	12/3/2014	SO68121	18162
68122	12/3/2014	SO68122	14710
68123	12/3/2014	SO68123	26906
68124	12/3/2014	SO68124	25797
68125	12/3/2014	SO68125	25684
68126	12/3/2014	SO68126	13604
68127	12/3/2014	SO68127	25517
68128	12/3/2014	SO68128	13244
68129	12/3/2014	SO68129	18389
68130	12/3/2014	SO68130	16839
68131	12/3/2014	SO68131	15283
68132	12/3/2014	SO68132	16645
68133	12/3/2014	SO68133	12915
68134	12/3/2014	SO68134	12131
68135	12/3/2014	SO68135	24270
68136	12/3/2014	SO68136	27710
68137	12/3/2014	SO68137	12583
68138	12/3/2014	SO68138	14605
68139	12/3/2014	SO68139	22877
68140	12/3/2014	SO68140	24798
68141	12/3/2014	SO68141	23866
68142	12/3/2014	SO68142	28664
68143	12/3/2014	SO68143	20209
68144	12/3/2014	SO68144	18562
68145	12/3/2014	SO68145	18371
68146	12/3/2014	SO68146	27909
68147	12/3/2014	SO68147	28367
68148	12/3/2014	SO68148	24191
68149	12/3/2014	SO68149	14666
68150	12/3/2014	SO68150	18047
68151	13/3/2014	SO68151	11091
68152	13/3/2014	SO68152	28610
68153	13/3/2014	SO68153	12692
68154	13/3/2014	SO68154	15822
68155	13/3/2014	SO68155	19101
68156	13/3/2014	SO68156	12691
68157	13/3/2014	SO68157	28929
68158	13/3/2014	SO68158	13972
68159	13/3/2014	SO68159	16417
68160	13/3/2014	SO68160	14770
68161	13/3/2014	SO68161	12522
68162	13/3/2014	SO68162	19299
68163	13/3/2014	SO68163	17963
68164	13/3/2014	SO68164	29212
68165	13/3/2014	SO68165	29028
68166	13/3/2014	SO68166	12136
68167	13/3/2014	SO68167	28361
68168	13/3/2014	SO68168	26518
68169	13/3/2014	SO68169	27655
68170	13/3/2014	SO68170	25897
68171	13/3/2014	SO68171	26087
68172	13/3/2014	SO68172	25082
68173	13/3/2014	SO68173	21415
68174	13/3/2014	SO68174	21809
68175	13/3/2014	SO68175	20538
68176	13/3/2014	SO68176	19853
68177	13/3/2014	SO68177	20414
68178	13/3/2014	SO68178	18065
68179	13/3/2014	SO68179	20752
68180	13/3/2014	SO68180	29351
68181	13/3/2014	SO68181	28426
68182	13/3/2014	SO68182	12293
68183	13/3/2014	SO68183	28404
68184	13/3/2014	SO68184	11301
68185	13/3/2014	SO68185	12513
68186	13/3/2014	SO68186	19845
68187	13/3/2014	SO68187	13056
68188	13/3/2014	SO68188	27170
68189	13/3/2014	SO68189	15632
68190	13/3/2014	SO68190	15638
68191	13/3/2014	SO68191	24301
68192	13/3/2014	SO68192	12579
68193	13/3/2014	SO68193	21329
68194	13/3/2014	SO68194	14272
68195	13/3/2014	SO68195	20896
68196	13/3/2014	SO68196	28371
68197	13/3/2014	SO68197	11412
68198	13/3/2014	SO68198	22460
68199	14/3/2014	SO68199	12695
68200	14/3/2014	SO68200	15810
68201	14/3/2014	SO68201	23437
68202	14/3/2014	SO68202	16420
68203	14/3/2014	SO68203	12520
68204	14/3/2014	SO68204	19031
68205	14/3/2014	SO68205	25798
68206	14/3/2014	SO68206	11185
68207	14/3/2014	SO68207	29023
68208	14/3/2014	SO68208	11698
68209	14/3/2014	SO68209	27213
68210	14/3/2014	SO68210	11203
68211	14/3/2014	SO68211	11287
68212	14/3/2014	SO68212	26685
68213	14/3/2014	SO68213	26178
68214	14/3/2014	SO68214	12106
68215	14/3/2014	SO68215	23703
68216	14/3/2014	SO68216	23495
68217	14/3/2014	SO68217	23558
68218	14/3/2014	SO68218	20516
68219	14/3/2014	SO68219	16072
68220	14/3/2014	SO68220	17344
68221	14/3/2014	SO68221	21276
68222	14/3/2014	SO68222	21277
68223	14/3/2014	SO68223	16485
68224	14/3/2014	SO68224	27643
68225	14/3/2014	SO68225	20479
68226	14/3/2014	SO68226	16545
68227	14/3/2014	SO68227	16450
68228	14/3/2014	SO68228	13608
68229	14/3/2014	SO68229	21829
68230	14/3/2014	SO68230	24014
68231	14/3/2014	SO68231	19444
68232	14/3/2014	SO68232	29426
68233	14/3/2014	SO68233	12310
68234	14/3/2014	SO68234	14077
68235	14/3/2014	SO68235	11653
68236	14/3/2014	SO68236	12969
68237	14/3/2014	SO68237	16213
68238	14/3/2014	SO68238	13188
68239	14/3/2014	SO68239	19869
68240	14/3/2014	SO68240	18433
68241	14/3/2014	SO68241	12975
68242	14/3/2014	SO68242	16835
68243	14/3/2014	SO68243	12020
68244	14/3/2014	SO68244	14900
68245	14/3/2014	SO68245	15005
68246	14/3/2014	SO68246	15254
68247	14/3/2014	SO68247	18116
68248	14/3/2014	SO68248	16478
68249	14/3/2014	SO68249	16113
68250	14/3/2014	SO68250	19365
68251	14/3/2014	SO68251	15215
68252	14/3/2014	SO68252	13010
68253	14/3/2014	SO68253	21982
68254	14/3/2014	SO68254	27418
68255	14/3/2014	SO68255	27439
68256	14/3/2014	SO68256	27450
68257	14/3/2014	SO68257	21658
68258	14/3/2014	SO68258	23374
68259	14/3/2014	SO68259	23319
68260	14/3/2014	SO68260	18369
68261	14/3/2014	SO68261	14267
68262	14/3/2014	SO68262	20945
68263	14/3/2014	SO68263	24112
68264	14/3/2014	SO68264	28366
68265	14/3/2014	SO68265	13109
68266	15/3/2014	SO68266	12561
68267	15/3/2014	SO68267	11711
68268	15/3/2014	SO68268	11787
68269	15/3/2014	SO68269	15238
68270	15/3/2014	SO68270	17503
68271	15/3/2014	SO68271	18291
68272	15/3/2014	SO68272	23426
68273	15/3/2014	SO68273	28137
68274	15/3/2014	SO68274	16166
68275	15/3/2014	SO68275	17321
68276	15/3/2014	SO68276	12704
68277	15/3/2014	SO68277	14795
68278	15/3/2014	SO68278	19901
68279	15/3/2014	SO68279	19076
68280	15/3/2014	SO68280	19028
68281	15/3/2014	SO68281	14159
68282	15/3/2014	SO68282	15455
68283	15/3/2014	SO68283	19193
68284	15/3/2014	SO68284	15656
68285	15/3/2014	SO68285	11078
68286	15/3/2014	SO68286	28358
68287	15/3/2014	SO68287	28001
68288	15/3/2014	SO68288	11078
68289	15/3/2014	SO68289	25360
68290	15/3/2014	SO68290	24264
68291	15/3/2014	SO68291	25068
68292	15/3/2014	SO68292	14611
68293	15/3/2014	SO68293	13239
68294	15/3/2014	SO68294	23062
68295	15/3/2014	SO68295	21758
68296	15/3/2014	SO68296	23262
68297	15/3/2014	SO68297	21721
68298	15/3/2014	SO68298	22184
68299	15/3/2014	SO68299	21316
68300	15/3/2014	SO68300	19699
68301	15/3/2014	SO68301	18339
68302	15/3/2014	SO68302	17032
68303	15/3/2014	SO68303	16817
68304	15/3/2014	SO68304	15539
68305	15/3/2014	SO68305	14466
68306	15/3/2014	SO68306	13374
68307	15/3/2014	SO68307	26851
68308	15/3/2014	SO68308	21123
68309	15/3/2014	SO68309	25318
68310	15/3/2014	SO68310	28883
68311	15/3/2014	SO68311	25771
68312	15/3/2014	SO68312	22377
68313	15/3/2014	SO68313	12590
68314	15/3/2014	SO68314	15057
68315	15/3/2014	SO68315	13683
68316	15/3/2014	SO68316	26996
68317	15/3/2014	SO68317	11679
68318	15/3/2014	SO68318	12888
68319	15/3/2014	SO68319	12422
68320	15/3/2014	SO68320	11747
68321	15/3/2014	SO68321	12552
68322	15/3/2014	SO68322	14912
68323	15/3/2014	SO68323	13434
68324	15/3/2014	SO68324	16866
68325	15/3/2014	SO68325	16819
68326	15/3/2014	SO68326	15228
68327	15/3/2014	SO68327	15178
68328	15/3/2014	SO68328	26747
68329	15/3/2014	SO68329	21257
68330	15/3/2014	SO68330	14598
68331	15/3/2014	SO68331	29261
68332	15/3/2014	SO68332	27195
68333	15/3/2014	SO68333	23211
68334	15/3/2014	SO68334	21491
68335	15/3/2014	SO68335	21401
68336	15/3/2014	SO68336	21478
68337	15/3/2014	SO68337	18373
68338	15/3/2014	SO68338	18448
68339	15/3/2014	SO68339	20914
68340	15/3/2014	SO68340	28420
68341	15/3/2014	SO68341	14326
68342	16/3/2014	SO68342	11975
68343	16/3/2014	SO68343	11500
68344	16/3/2014	SO68344	16016
68345	16/3/2014	SO68345	21879
68346	16/3/2014	SO68346	14009
68347	16/3/2014	SO68347	16632
68348	16/3/2014	SO68348	17984
68349	16/3/2014	SO68349	19069
68350	16/3/2014	SO68350	26228
68351	16/3/2014	SO68351	11166
68352	16/3/2014	SO68352	11661
68353	16/3/2014	SO68353	28249
68354	16/3/2014	SO68354	17385
68355	16/3/2014	SO68355	15572
68356	16/3/2014	SO68356	11709
68357	16/3/2014	SO68357	21502
68358	16/3/2014	SO68358	15526
68359	16/3/2014	SO68359	22337
68360	16/3/2014	SO68360	18880
68361	16/3/2014	SO68361	19685
68362	16/3/2014	SO68362	19235
68363	16/3/2014	SO68363	27378
68364	16/3/2014	SO68364	15836
68365	16/3/2014	SO68365	15416
68366	16/3/2014	SO68366	21732
68367	16/3/2014	SO68367	16467
68368	16/3/2014	SO68368	29422
68369	16/3/2014	SO68369	26843
68370	16/3/2014	SO68370	19494
68371	16/3/2014	SO68371	24144
68372	16/3/2014	SO68372	24012
68373	16/3/2014	SO68373	28906
68374	16/3/2014	SO68374	11177
68375	16/3/2014	SO68375	13099
68376	16/3/2014	SO68376	16127
68377	16/3/2014	SO68377	14891
68378	16/3/2014	SO68378	14892
68379	16/3/2014	SO68379	16244
68380	16/3/2014	SO68380	16087
68381	16/3/2014	SO68381	16101
68382	16/3/2014	SO68382	27764
68383	16/3/2014	SO68383	15585
68384	16/3/2014	SO68384	15185
68385	16/3/2014	SO68385	26751
68386	16/3/2014	SO68386	26191
68387	16/3/2014	SO68387	21258
68388	16/3/2014	SO68388	21562
68389	16/3/2014	SO68389	29279
68390	16/3/2014	SO68390	23479
68391	16/3/2014	SO68391	23668
68392	16/3/2014	SO68392	18370
68393	16/3/2014	SO68393	18440
68394	16/3/2014	SO68394	24098
68395	16/3/2014	SO68395	17182
68396	16/3/2014	SO68396	11017
68397	16/3/2014	SO68397	14235
68398	16/3/2014	SO68398	22520
68399	16/3/2014	SO68399	22461
68400	16/3/2014	SO68400	12987
68401	16/3/2014	SO68401	11897
68402	17/3/2014	SO68402	23657
68403	17/3/2014	SO68403	13141
68404	17/3/2014	SO68404	11123
68405	17/3/2014	SO68405	18289
68406	17/3/2014	SO68406	16729
68407	17/3/2014	SO68407	14700
68408	17/3/2014	SO68408	16393
68409	17/3/2014	SO68409	15649
68410	17/3/2014	SO68410	18633
68411	17/3/2014	SO68411	11753
68412	17/3/2014	SO68412	13169
68413	17/3/2014	SO68413	11012
68414	17/3/2014	SO68414	28861
68415	17/3/2014	SO68415	13096
68416	17/3/2014	SO68416	27915
68417	17/3/2014	SO68417	26450
68418	17/3/2014	SO68418	25277
68419	17/3/2014	SO68419	27456
68420	17/3/2014	SO68420	11841
68421	17/3/2014	SO68421	19817
68422	17/3/2014	SO68422	21755
68423	17/3/2014	SO68423	18407
68424	17/3/2014	SO68424	18784
68425	17/3/2014	SO68425	18575
68426	17/3/2014	SO68426	20081
68427	17/3/2014	SO68427	13699
68428	17/3/2014	SO68428	14844
68429	17/3/2014	SO68429	19187
68430	17/3/2014	SO68430	11376
68431	17/3/2014	SO68431	15102
68432	17/3/2014	SO68432	17090
68433	17/3/2014	SO68433	22387
68434	17/3/2014	SO68434	24132
68435	17/3/2014	SO68435	22806
68436	17/3/2014	SO68436	26943
68437	17/3/2014	SO68437	14359
68438	17/3/2014	SO68438	14515
68439	17/3/2014	SO68439	12396
68440	17/3/2014	SO68440	16090
68441	17/3/2014	SO68441	16852
68442	17/3/2014	SO68442	15188
68443	17/3/2014	SO68443	15189
68444	17/3/2014	SO68444	16144
68445	17/3/2014	SO68445	15204
68446	17/3/2014	SO68446	26750
68447	17/3/2014	SO68447	26562
68448	17/3/2014	SO68448	26190
68449	17/3/2014	SO68449	25559
68450	17/3/2014	SO68450	27105
68451	17/3/2014	SO68451	24793
68452	17/3/2014	SO68452	24800
68453	17/3/2014	SO68453	27440
68454	17/3/2014	SO68454	27274
68455	17/3/2014	SO68455	25969
68456	17/3/2014	SO68456	16011
68457	17/3/2014	SO68457	23781
68458	17/3/2014	SO68458	19769
68459	17/3/2014	SO68459	19204
68460	17/3/2014	SO68460	21388
68461	17/3/2014	SO68461	18366
68462	17/3/2014	SO68462	24211
68463	17/3/2014	SO68463	13771
68464	17/3/2014	SO68464	13782
68465	17/3/2014	SO68465	22689
68466	17/3/2014	SO68466	24127
68467	17/3/2014	SO68467	29464
68468	17/3/2014	SO68468	11026
68469	18/3/2014	SO68469	11364
68470	18/3/2014	SO68470	11365
68471	18/3/2014	SO68471	28609
68472	18/3/2014	SO68472	13614
68473	18/3/2014	SO68473	20240
68474	18/3/2014	SO68474	18728
68475	18/3/2014	SO68475	11098
68476	18/3/2014	SO68476	24603
68477	18/3/2014	SO68477	14684
68478	18/3/2014	SO68478	11116
68479	18/3/2014	SO68479	20170
68480	18/3/2014	SO68480	14789
68481	18/3/2014	SO68481	14146
68482	18/3/2014	SO68482	16407
68483	18/3/2014	SO68483	14779
68484	18/3/2014	SO68484	11501
68485	18/3/2014	SO68485	25438
68486	18/3/2014	SO68486	24508
68487	18/3/2014	SO68487	12074
68488	18/3/2014	SO68488	22738
68489	18/3/2014	SO68489	19750
68490	18/3/2014	SO68490	23738
68491	18/3/2014	SO68491	20397
68492	18/3/2014	SO68492	11253
68493	18/3/2014	SO68493	19741
68494	18/3/2014	SO68494	17466
68495	18/3/2014	SO68495	16809
68496	18/3/2014	SO68496	12074
68497	18/3/2014	SO68497	17760
68498	18/3/2014	SO68498	18184
68499	18/3/2014	SO68499	13356
68500	18/3/2014	SO68500	20174
68501	18/3/2014	SO68501	20972
68502	18/3/2014	SO68502	26879
68503	18/3/2014	SO68503	24021
68504	18/3/2014	SO68504	24874
68505	18/3/2014	SO68505	11256
68506	18/3/2014	SO68506	14641
68507	18/3/2014	SO68507	16855
68508	18/3/2014	SO68508	20642
68509	18/3/2014	SO68509	16868
68510	18/3/2014	SO68510	16872
68511	18/3/2014	SO68511	16756
68512	18/3/2014	SO68512	12859
68513	18/3/2014	SO68513	11604
68514	18/3/2014	SO68514	16828
68515	18/3/2014	SO68515	26134
68516	18/3/2014	SO68516	23665
68517	18/3/2014	SO68517	15439
68518	18/3/2014	SO68518	24304
68519	18/3/2014	SO68519	25566
68520	18/3/2014	SO68520	26020
68521	18/3/2014	SO68521	25568
68522	18/3/2014	SO68522	15591
68523	18/3/2014	SO68523	15601
68524	18/3/2014	SO68524	18201
68525	18/3/2014	SO68525	27446
68526	18/3/2014	SO68526	14606
68527	18/3/2014	SO68527	27281
68528	18/3/2014	SO68528	20074
68529	18/3/2014	SO68529	23813
68530	18/3/2014	SO68530	21483
68531	18/3/2014	SO68531	21504
68532	18/3/2014	SO68532	21583
68533	18/3/2014	SO68533	21275
68534	18/3/2014	SO68534	16448
68535	18/3/2014	SO68535	26362
68536	18/3/2014	SO68536	15677
68537	18/3/2014	SO68537	22467
68538	18/3/2014	SO68538	11147
68539	18/3/2014	SO68539	13076
68540	19/3/2014	SO68540	12047
68541	19/3/2014	SO68541	11139
68542	19/3/2014	SO68542	12411
68543	19/3/2014	SO68543	23085
68544	19/3/2014	SO68544	26590
68545	19/3/2014	SO68545	16680
68546	19/3/2014	SO68546	13841
68547	19/3/2014	SO68547	14771
68548	19/3/2014	SO68548	19046
68549	19/3/2014	SO68549	17833
68550	19/3/2014	SO68550	17114
68551	19/3/2014	SO68551	22691
68552	19/3/2014	SO68552	25776
68553	19/3/2014	SO68553	21681
68554	19/3/2014	SO68554	18000
68555	19/3/2014	SO68555	15462
68556	19/3/2014	SO68556	22456
68557	19/3/2014	SO68557	11736
68558	19/3/2014	SO68558	11524
68559	19/3/2014	SO68559	11203
68560	19/3/2014	SO68560	27203
68561	19/3/2014	SO68561	27600
68562	19/3/2014	SO68562	26065
68563	19/3/2014	SO68563	11019
68564	19/3/2014	SO68564	23825
68565	19/3/2014	SO68565	22183
68566	19/3/2014	SO68566	15488
68567	19/3/2014	SO68567	14341
68568	19/3/2014	SO68568	20786
68569	19/3/2014	SO68569	28602
68570	19/3/2014	SO68570	20008
68571	19/3/2014	SO68571	18587
68572	19/3/2014	SO68572	11640
68573	19/3/2014	SO68573	18690
68574	19/3/2014	SO68574	16769
68575	19/3/2014	SO68575	17349
68576	19/3/2014	SO68576	28074
68577	19/3/2014	SO68577	14395
68578	19/3/2014	SO68578	16050
68579	19/3/2014	SO68579	12743
68580	19/3/2014	SO68580	15628
68581	19/3/2014	SO68581	19379
68582	19/3/2014	SO68582	23625
68583	19/3/2014	SO68583	19488
68584	19/3/2014	SO68584	19464
68585	19/3/2014	SO68585	24142
68586	19/3/2014	SO68586	17838
68587	19/3/2014	SO68587	11221
68588	19/3/2014	SO68588	11318
68589	19/3/2014	SO68589	11199
68590	19/3/2014	SO68590	11721
68591	19/3/2014	SO68591	13184
68592	19/3/2014	SO68592	11375
68593	19/3/2014	SO68593	13332
68594	19/3/2014	SO68594	13722
68595	19/3/2014	SO68595	16893
68596	19/3/2014	SO68596	13019
68597	19/3/2014	SO68597	16859
68598	19/3/2014	SO68598	16114
68599	19/3/2014	SO68599	16146
68600	19/3/2014	SO68600	28706
68601	19/3/2014	SO68601	27166
68602	19/3/2014	SO68602	27768
68603	19/3/2014	SO68603	12873
68604	19/3/2014	SO68604	25639
68605	19/3/2014	SO68605	15226
68606	19/3/2014	SO68606	21976
68607	19/3/2014	SO68607	12581
68608	19/3/2014	SO68608	16345
68609	19/3/2014	SO68609	11042
68610	19/3/2014	SO68610	24794
68611	19/3/2014	SO68611	24795
68612	19/3/2014	SO68612	21642
68613	19/3/2014	SO68613	23721
68614	19/3/2014	SO68614	21330
68615	19/3/2014	SO68615	21426
68616	19/3/2014	SO68616	21271
68617	19/3/2014	SO68617	18558
68618	19/3/2014	SO68618	13822
68619	19/3/2014	SO68619	16831
68620	19/3/2014	SO68620	12132
68621	19/3/2014	SO68621	12300
68622	19/3/2014	SO68622	25479
68623	19/3/2014	SO68623	18011
68624	20/3/2014	SO68624	11253
68625	20/3/2014	SO68625	15583
68626	20/3/2014	SO68626	18264
68627	20/3/2014	SO68627	25139
68628	20/3/2014	SO68628	17985
68629	20/3/2014	SO68629	14555
68630	20/3/2014	SO68630	15463
68631	20/3/2014	SO68631	15659
68632	20/3/2014	SO68632	22434
68633	20/3/2014	SO68633	25321
68634	20/3/2014	SO68634	17980
68635	20/3/2014	SO68635	11186
68636	20/3/2014	SO68636	11207
68637	20/3/2014	SO68637	11223
68638	20/3/2014	SO68638	11651
68639	20/3/2014	SO68639	26376
68640	20/3/2014	SO68640	27579
68641	20/3/2014	SO68641	26523
68642	20/3/2014	SO68642	25170
68643	20/3/2014	SO68643	22750
68644	20/3/2014	SO68644	12147
68645	20/3/2014	SO68645	21778
68646	20/3/2014	SO68646	11131
68647	20/3/2014	SO68647	18938
68648	20/3/2014	SO68648	24975
68649	20/3/2014	SO68649	13451
68650	20/3/2014	SO68650	13788
68651	20/3/2014	SO68651	21137
68652	20/3/2014	SO68652	27168
68653	20/3/2014	SO68653	27310
68654	20/3/2014	SO68654	12880
68655	20/3/2014	SO68655	12909
68656	20/3/2014	SO68656	12554
68657	20/3/2014	SO68657	14896
68658	20/3/2014	SO68658	14913
68659	20/3/2014	SO68659	18236
68660	20/3/2014	SO68660	11251
68661	20/3/2014	SO68661	13038
68662	20/3/2014	SO68662	15183
68663	20/3/2014	SO68663	26140
68664	20/3/2014	SO68664	17924
68665	20/3/2014	SO68665	24283
68666	20/3/2014	SO68666	25560
68667	20/3/2014	SO68667	21891
68668	20/3/2014	SO68668	25344
68669	20/3/2014	SO68669	15363
68670	20/3/2014	SO68670	23462
68671	20/3/2014	SO68671	23471
68672	20/3/2014	SO68672	23718
68673	20/3/2014	SO68673	24705
68674	20/3/2014	SO68674	27894
68675	20/3/2014	SO68675	23443
68676	20/3/2014	SO68676	16203
68677	20/3/2014	SO68677	14325
68678	20/3/2014	SO68678	13108
68679	20/3/2014	SO68679	12705
68680	20/3/2014	SO68680	12706
68681	20/3/2014	SO68681	13012
68682	20/3/2014	SO68682	13075
68683	21/3/2014	SO68683	17259
68684	21/3/2014	SO68684	14209
68685	21/3/2014	SO68685	24453
68686	21/3/2014	SO68686	13158
68687	21/3/2014	SO68687	13794
68688	21/3/2014	SO68688	18625
68689	21/3/2014	SO68689	11638
68690	21/3/2014	SO68690	29257
68691	21/3/2014	SO68691	14077
68692	21/3/2014	SO68692	27988
68693	21/3/2014	SO68693	28252
68694	21/3/2014	SO68694	27922
68695	21/3/2014	SO68695	11784
68696	21/3/2014	SO68696	14363
68697	21/3/2014	SO68697	23335
68698	21/3/2014	SO68698	23741
68699	21/3/2014	SO68699	21687
68700	21/3/2014	SO68700	12936
68701	21/3/2014	SO68701	22350
68702	21/3/2014	SO68702	20098
68703	21/3/2014	SO68703	18119
68704	21/3/2014	SO68704	17679
68705	21/3/2014	SO68705	14504
68706	21/3/2014	SO68706	17382
68707	21/3/2014	SO68707	15401
68708	21/3/2014	SO68708	16719
68709	21/3/2014	SO68709	25664
68710	21/3/2014	SO68710	24125
68711	21/3/2014	SO68711	11566
68712	21/3/2014	SO68712	11638
68713	21/3/2014	SO68713	13535
68714	21/3/2014	SO68714	12517
68715	21/3/2014	SO68715	16108
68716	21/3/2014	SO68716	18392
68717	21/3/2014	SO68717	14911
68718	21/3/2014	SO68718	16753
68719	21/3/2014	SO68719	16755
68720	21/3/2014	SO68720	15587
68721	21/3/2014	SO68721	26661
68722	21/3/2014	SO68722	15438
